hhid,personid,pernum,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,work_cnty,work_city,work_zip,work_st,school_freq,school_cnty,school_city,school_zip,school_st,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_free,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,telecommute,telecommute_hours,commute_mode,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,wpktyp,wpk_dur,wpk_dis,prev_work_wa,prev_work_loc_cnty,prev_work_loc_city,prev_work_loc_zip,prev_work_loc_st,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_none,carpool_na,carshare_car2go,carshare_relayrides,carshare_zipcar,carshare_none,carshare_dontknow,carshare_other,prontoshare,share_freq_car2go,share_freq_relayrides,share_freq_zipcar,share_freq_othercar,share_freq_lyft,share_freq_sidecar,share_freq_uberx,share_freq_pronto,av_interest_nodriver,av_interest_backupdriver,av_interest_commutesov,av_interest_commutehov,av_interest_own,av_interest_carshare,av_interest_short,av_concern_safeequip,av_concern_legal,av_concern_safeveh,av_concern_react,av_concern_perform,wbt_more_transitsafety,wbt_more_transitfreq,wbt_more_reliability,bike3mile,telecommute_if,diary_duration_minutes,user_ismobiledevice,person_should_take_diary,proxy,expwt_h1415
14104420,1410442003,3,2,6,2,2,7,,0,1,,4,3,2,,6,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,1764.372088
14104420,1410442004,4,3,2,2,1,,,0,,3,,,,,,,,,,2,1,FEDERAL WAY,98003,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,FALSE,1,3,1764.372088
14104421,1410442101,1,1,11,0,2,6,,0,1,,6,2,1,1,5,,,,,,,,,,1,9,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,5,5,2,2,2,1,2,1,6,6,6,1,,73,FALSE,1,1,39.28650899
14104421,1410442102,2,2,10,1,1,6,,0,1,,2,3,1,2,6,,,,,,,,,,1,3,3,3,,,,,,,,,,,0,,,,,,,2,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,31,FALSE,1,3,39.28650899
14104423,1410442301,1,1,9,0,1,5,,0,1,,2,1,1,1,6,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,6,6,6,6,6,5,5,5,1,,5,FALSE,1,1,207.3372332
14104423,1410442302,2,2,9,1,2,6,,0,1,,2,3,1,1,6,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,6,6,6,6,6,5,5,5,1,,4,FALSE,1,2,207.3372332
14104427,1410442701,1,1,11,0,2,6,,0,1,,2,3,1,1,6,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,6,6,6,6,6,6,5,5,5,1,,21,FALSE,1,2,301.739356
14104427,1410442702,2,2,11,1,1,6,,0,1,,2,3,1,1,6,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,6,5,6,6,6,6,6,5,5,5,1,,9,FALSE,1,1,301.739356
14104435,1410443501,1,1,10,0,1,6,,0,1,,3,1,1,1,5,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,4,,,6,5,4,1,2,1,1,1,6,6,6,1,,60,FALSE,1,1,16.031675
14104441,1410444101,1,1,11,0,2,6,,0,1,,6,3,1,2,6,,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,3,3,3,3,3,6,6,6,1,,25,FALSE,1,1,35.58452476
14104441,1410444102,2,2,11,1,1,6,,0,1,,6,3,1,1,6,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,6,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,3,3,3,3,3,5,5,5,1,,6,FALSE,1,2,35.58452476
14104442,1410444201,1,1,6,0,1,1,1,1,1,,6,1,1,1,4,1,REDMOND,98052,WA,,,,,,1,3,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,9,6,,1,1,3,3,1,,7,2,4,2,3,3,2,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,3,5,3,5,3,2,2,2,2,2,3,2,2,4,4,12,FALSE,1,1,54.55498365
14104442,1410444202,2,2,6,1,2,5,,0,1,,6,1,1,1,4,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,26,Sony Xperia Z3,,Sony Xperia Z3,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,6,6,6,1,1,1,6,6,6,6,6,2,,6,FALSE,1,2,54.55498365
14104442,1410444203,3,3,1,2,1,,,0,,2,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,54.55498365
14104444,1410444401,1,1,8,0,1,7,,0,3,5,4,1,1,1,1,,,,,7,1,BELLEVUE,98007,WA,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,23,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,5,,,4,5,4,2,2,1,2,1,2,2,2,2,,20,FALSE,1,1,272.7021719
14104444,1410444402,2,2,8,1,2,3,1,1,1,,7,2,1,1,2,.,,,,,,,,,2,0,3,3,1,0,0,0,0,1,,,,,0,,,,,,,1,2,7,7,7,,,,,,,,,,,,,,6,9,,,5,2,1,,,1,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,5,FALSE,1,3,272.7021719
14104444,1410444403,3,3,3,2,1,,,0,,3,,,,,,,,,,2,1,BELLEVUE,98006,WA,1,3,1,1,,,,,,,,,,,0,,,,,,,1,,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,FALSE,1,3,272.7021719
14104447,1410444701,1,1,9,0,2,3,1,1,1,,7,2,1,1,3,.,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,1,,,,,,,,,,,,,,2,9,,,7,1,1,,,2,7,,,,,,,,,,,,,,,,1,,9,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,3,5,2,2,3,3,2,2,5,5,5,1,,15,FALSE,1,1,14.29566155
14104447,1410444702,2,2,10,1,1,6,,0,1,,3,1,1,1,3,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,26,Samsung Exhibit II,,Samsung Exhibit II,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,3,4,2,2,2,2,2,2,5,5,5,1,,7,FALSE,1,2,14.29566155
14104454,1410445401,1,1,6,0,2,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98102,WA,,,,,,1,6,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,9,4,,1,2,1,1,1,,7,1,1,1,3,2,3,,,1,1,SEATTLE,98109,WA,,1,,26,Motorola Droid Mini,,Motorola Droid Mini,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,7,7,7,7,7,5,7,2,2,5,5,4,2,2,2,3,2,1,2,3,3,3,1,3,14,FALSE,1,1,66.20796773
14104454,1410445402,2,2,6,1,1,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,2,,1,1,1,2,1,,8,4,4,4,3,4,2,,,1,1,SEATTLE,98109,WA,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,3,6,7,7,7,7,7,5,7,,,,,,,,,,,,,,,,,,12,FALSE,1,3,66.20796773
14104458,1410445801,1,1,8,0,2,1,1,1,1,,6,1,1,,6,1,SEATTLE,98101,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,6,,1,1,1,1,1,,8,1,1,1,3,2,8,,,,,,,,,1,,3,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,7,6,7,7,7,7,7,5,2,5,5,5,5,5,1,1,1,1,1,,,,3,1,15,FALSE,1,1,16.93088337
14104462,1410446201,1,1,9,0,1,6,,0,1,,6,3,1,1,6,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,5,6,4,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,6,6,1,2,2,2,2,2,4,3,3,3,,13,FALSE,1,1,96.64388781
14104472,1410447201,1,1,7,0,2,1,1,1,1,,7,1,1,1,6,1,REDMOND,98052,WA,,,,,,1,4,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,2,9,5,,1,1,1,1,1,,5,3,1,3,3,3,2,,,,,,,,,2,,,,17,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,5,1,3,1,3,5,5,5,4,5,,,,1,4,22,FALSE,1,1,8.270415821
14104473,1410447301,1,1,10,0,2,6,,0,1,,7,1,1,1,5,,,,,,,,,,1,9,1,3,,,,,,,,,,,0,,,,,,,2,2,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,iPad,26,iPad,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,3,,,3,3,2,3,3,2,2,2,2,2,2,3,,24,FALSE,1,1,5.727158093
14104473,1410447302,2,2,10,1,1,6,,0,1,,7,1,1,1,5,,,,,,,,,,1,9,1,3,,,,,,,,,,,0,,,,,,,2,2,4,7,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,iPad,26,iPad,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,4,4,,,5,5,3,1,2,1,2,2,3,3,3,1,,7,FALSE,1,2,5.727158093
14104478,1410447801,1,1,8,0,2,1,1,1,1,,6,1,1,1,5,.,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,5,2,9,,,,1,1,,,2,8,,3,1,1,1,1,,,,,,,,,,2,,,,17,,,,,,,,,,1,0,0,0,0,0,3,5,7,7,7,7,7,3,7,2,2,,,4,2,2,2,2,2,2,3,4,2,2,1,,24,FALSE,1,1,13.7351691
14104479,1410447901,1,1,5,0,2,1,1,1,1,,6,1,1,,6,1,SEATTLE,98104,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,9,1,,1,1,1,1,1,,7,3,2,1,1,1,8,,,1,1,SEATTLE,98134,WA,,2,,,,18,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,6,7,7,7,5,7,6,7,3,4,2,2,4,2,2,4,2,5,2,2,,,,3,5,17,FALSE,1,1,74.09957244
14104479,1410447902,2,2,6,1,2,1,1,1,1,,6,1,1,,6,1,SEATTLE,98134,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,9,1,,1,1,1,3,1,,8,1,1,2,1,1,8,,,1,1,SEATTLE,98126,WA,,4,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,4,2,3,3,1,2,2,3,1,3,,,,2,3,10,FALSE,1,2,74.09957244
14104483,1410448301,1,1,10,0,1,4,,0,1,,3,3,1,1,6,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,1,1,,,5,5,1,2,2,2,2,2,4,4,2,1,,12,FALSE,1,1,18.92048549
14104484,1410448401,1,1,8,0,1,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98108,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,7,1,,1,1,2,1,1,,8,1,1,1,1,1,8,,,1,1,SEATTLE,98122,WA,,2,,,,17,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,7,7,7,7,7,7,,6,6,6,6,6,6,6,6,6,6,6,6,,,,1,,31,FALSE,1,1,89.2565318
14104485,1410448501,1,1,6,0,2,1,1,1,1,,6,1,1,1,5,4,EVERETT,98203,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,7,3,2,,,,,,,,,,,,,,2,2,8,5,,1,1,3,3,1,,1,3,2,3,4,2,1,,,,,,,,,2,,,,18,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,6,7,7,7,7,7,4,,1,3,5,5,5,2,1,5,5,5,5,5,5,5,5,5,4,21,FALSE,1,1,343.3721795
14104485,1410448502,2,2,6,6,2,1,1,1,1,,6,1,1,99,5,1,SEATTLE,98103,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,,3,2,9,3,,1,2,1,2,1,,7,1,1,1,1,1,3,,,1,1,SEATTLE,98121,WA,,2,,,,20,,,,,,,,,,1,0,0,0,0,0,4,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,11,FALSE,1,3,343.3721795
14104485,1410448503,3,2,6,6,2,1,1,1,1,,6,1,1,99,5,1,SEATTLE,98119,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,6,2,,1,1,1,1,1,,1,4,4,4,4,4,1,,,1,1,SEATTLE,98104,WA,,2,,,,20,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,FALSE,1,3,343.3721795
14104485,1410448504,4,2,6,6,2,7,,0,1,,6,1,1,4,5,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,20,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,343.3721795
14104490,1410449001,1,1,6,0,2,1,1,1,1,,6,1,1,1,4,1,REDMOND,98052,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,9,4,,1,1,1,2,1,,8,2,1,2,3,2,8,,,2,8,MIAMI BEACH,,FL,0,2,,,,18,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,7,6,7,5,7,4,3,1,3,1,1,5,1,1,5,6,5,5,5,,,,4,5,1068,FALSE,1,1,27.55570447
14104494,1410449401,1,1,6,0,2,1,1,1,1,,7,1,1,2,5,1,SEATTLE,98195,WA,,,,,,1,2,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,5,4,,1,1,1,1,2,3,8,1,1,1,3,4,8,,,1,1,SEATTLE,98195,WA,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,6,7,,,,,,,,,,,,,,,,,,21,TRUE,1,3,4758.9572
14104494,1410449402,2,2,6,1,1,5,,0,1,,7,1,1,1,5,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,6,,2,5,,,4,4,2,1,2,1,1,1,2,1,1,4,,12,TRUE,1,1,4758.9572
14104494,1410449403,3,3,2,2,1,,,0,,3,,,,,,,,,,2,1,SEATTLE,98144,WA,1,2,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,TRUE,1,3,4758.9572
14104494,1410449404,4,3,1,2,1,,,0,,2,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,4758.9572
14104494,1410449405,5,2,9,3,2,1,1,1,1,,4,3,1,3,6,1,SEATTLE,98188,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,6,,,,,,,,,,,,,,3,2,9,4,,1,1,1,1,1,,2,1,1,3,1,2,1,,,1,1,SEATTLE,98188,WA,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,TRUE,1,3,4758.9572
14104494,1410449406,6,2,10,3,1,2,1,1,1,,6,1,1,1,6,1,BURIEN,98166,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,3,,,,,,,,,,,,,,5,5,9,4,,1,1,1,1,1,,2,1,1,3,1,1,1,,,3,,,,,,2,,,,19,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,TRUE,1,3,4758.9572
14104496,1410449601,1,1,7,0,2,7,,0,1,,6,1,1,1,5,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Amazon Fire phone,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,3,3,3,2,2,2,2,2,2,2,2,4,,1361,FALSE,1,1,2084.240906
14104496,1410449602,2,2,7,1,1,5,,0,1,,6,1,1,1,5,,,,,,,,,,1,4,1,1,,,,,,,,,,,1,0,1,0,0,0,0,1,2,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,1,1,1,1,4,4,4,1,,119,FALSE,1,2,2084.240906
14104496,1410449603,3,3,3,2,2,,,0,,3,,,,,,,,,,2,1,KIRKLAND,98034,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FALSE,1,3,2084.240906
14104496,1410449604,4,3,2,2,1,,,0,,3,,,,,,,,,,2,1,KIRKLAND,98034,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,2084.240906
14104496,1410449605,5,3,2,2,1,,,0,,3,,,,,,,,,,2,1,KIRKLAND,98034,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,2084.240906
14104496,1410449606,6,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,2084.240906
14104500,1410450001,1,1,8,0,2,1,1,1,1,,7,1,1,97,5,1,BELLEVUE,98004,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,2,8,6,,1,1,2,2,1,,8,1,3,1,3,3,8,,,,,,,,,2,,,,20,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,7,6,7,7,7,5,3,3,4,5,5,5,5,3,3,3,3,2,3,,,,5,4,2649,FALSE,1,1,23.80071022
14104500,1410450002,2,2,8,1,1,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,8,2,,1,1,1,2,2,2,8,3,1,1,3,2,8,,,1,1,REDMOND,98052,WA,,1,,1,,,,,,,,,,,,0,0,0,0,1,0,3,7,7,7,7,7,7,4,7,,,,,,,,,,,,,,,,,,19,FALSE,1,3,23.80071022
14104500,1410450003,3,3,2,2,1,,,0,,3,,,,,,,,,,2,1,SEATTLE,98101,WA,1,7,1,1,,,,,,,,,,,0,,,,,,,2,,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,FALSE,1,3,23.80071022
14104503,1410450301,1,1,9,0,2,7,,0,1,,3,3,1,1,6,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,2,2,2,5,,6,FALSE,1,1,193.2532697
14104511,1410451101,1,1,5,0,1,4,,0,1,,6,1,1,1,4,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,3,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,,,2,4,2,2,1,2,1,3,2,2,2,5,,21,FALSE,1,1,1135.99768
14104511,1410451102,2,2,8,3,1,1,1,1,1,,7,1,1,1,5,.,,,,,,,,,2,0,1,1,1,0,0,0,0,1,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,6,10,,,,1,1,,,1,,,4,4,4,4,4,,,,,,,,,,7,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,,,2,5,1,1,1,1,1,2,6,3,3,1,,6,FALSE,1,1,1135.99768
14104511,1410451103,3,3,3,4,2,,,0,,3,,,,,,,,,,2,1,REDMOND,98052,WA,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,3,6,6,1,1,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,FALSE,1,2,1135.99768
14104516,1410451601,1,1,10,0,1,2,1,1,1,,7,2,1,1,5,1,SEATTLE,98125,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,1,6,3,2,,,,,,,,,,,,,,5,3,9,5,,1,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,,,7,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,2,2,5,2,2,2,2,2,2,2,3,3,3,3,5,5,27,FALSE,1,1,112.3932342
14104519,1410451901,1,1,7,0,1,1,1,1,1,,7,1,1,2,6,.,,,,,,,,,2,0,3,3,2,,,,,,0,0,0,1,0,,,,,,,2,2,7,7,3,,,,,,,,,,,,,,6,9,,,,1,1,,,1,,,4,4,4,4,4,,,,,,,,,,1,,2,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,4,,,5,5,4,2,1,1,1,2,2,2,2,1,,3,FALSE,1,2,185.6620261
